channel,watch_time_min,stream_time_min,peak_viewers,avg_viewers,followers,followers_gained,views_gained,partnered,mature,language,avg_to_peak_ratio,watch_per_follower,views_per_follower,follower_growth_rate,viewers_per_stream_hr,stickiness,avg_to_peak_ratio_scaled,watch_per_follower_scaled,views_per_follower_scaled,follower_growth_rate_scaled,viewers_per_stream_hr_scaled,stickiness_scaled,engagement_efficiency_score
쫀득이_ (pjs9073),205748130,79215,15654,2597,193757,115990,5979215,True,False,Korean,0.16590008943401047,1061.8874672915042,30.859349597691953,0.5986364363610089,1.9670516947547814,1.0001301517773884,0.3415989993327161,0.17738716868423743,0.0467706523567791,0.596086899073351,0.019887699946041344,0.18675352146397875,0.22808082347618397
runitup247,205746015,486000,1182,422,91608,30397,2424188,True,False,English,0.3570219966159052,2245.9393830233166,26.46262335167234,0.33181599860274213,0.052098765432098765,1.0031888859633726,0.7745556576533354,0.3991388748757356,0.03943990853095608,0.32282062614136614,0.0,0.1905134590968071,0.28774475438303343
NeZaK_,205442370,134205,7262,1407,255840,207722,3017013,True,False,Italian,0.19374827871109887,803.0111397748593,11.792577392120075,0.8119215134459037,0.6290376662568459,1.0879958094850437,0.40468469760493636,0.12890427147620015,0.014980266782760663,0.8145245066894659,0.0059699063305278,0.294762054720006,0.2773042839339828
피닉스박1 (xkwhd),205225605,179595,9938,1139,142209,50675,4794915,True,False,Korean,0.11461058563091166,1443.126700841719,33.717380756492204,0.35634172239450385,0.38052284306355966,1.0032601888049693,0.22541068528257263,0.24878644550956844,0.05153590111211208,0.3479388411770747,0.0033848975444219884,0.19060110784990084,0.17794297974594175
skill4ltu,205017270,135510,4049,1503,127741,46398,4548052,True,True,English,0.3712027661150901,1604.9449276269952,35.60369810789018,0.36321932660617967,0.6654859419969006,1.0066074035973511,0.8066799633664362,0.2790920996838111,0.054680993279226695,0.3549825942171948,0.006349035075508813,0.19471565919624037,0.2827500574697363
ilMasseo,204889125,92370,8980,2184,617665,436741,4364008,True,False,Italian,0.24320712694877505,331.71561445119926,7.0653315308460085,0.707083937085637,1.418642416368951,1.0156295542175697,0.5167259490402897,0.0406390649659379,0.007098441426439006,0.7071542692523045,0.014183240208817838,0.2058061043226742,0.24860117820274386
Worrun_,204440715,94455,41881,1728,146163,103762,3425022,True,True,English,0.041259759795611375,1398.717288233,23.432893413517785,0.7099060637781107,1.0976655550262029,1.252560467506573,0.059245911672999654,0.24046935832267843,0.034388383192496645,0.7100445727443213,0.01084449366627322,0.4970525491225363,0.25867421145355096
brax,204330900,26010,28736,5295,574927,282648,4449212,True,False,English,0.18426364142538976,355.40320771158775,7.738742483828382,0.4916241540230325,12.214532871972319,1.4836372587139617,0.3831987417291634,0.04507532671364587,0.008221232091490368,0.48648941921711364,0.1264802505962631,0.7811028361056477,0.30509463440888734
rewinside,204116820,48420,24167,4455,1259972,372220,5349508,True,False,German,0.1843422849340009,162.00107621439207,4.245735619521704,0.29541926328521584,5.520446096654275,0.9462508883409337,0.3833768962442002,0.008854573154821696,0.0023972764774115446,0.2855446202601255,0.05684950218938357,0.12052263708308884,0.14292425090150523
금사향 (sah_yang),204029970,125325,7143,1559,206794,108366,7584329,True,False,Korean,0.21825563488730226,986.6338965347157,36.67576912289525,0.5240287435805681,0.7463794135248354,1.0442635932975803,0.46020226328213454,0.16329352338828218,0.05646847731492418,0.5196768372750248,0.007190475163272403,0.2410043904667072,0.24130599448172418
HAchubby,203908095,73110,13675,2779,221461,159519,5075885,True,False,English,0.20321755027422303,920.7404238218015,22.919994942676137,0.7203028975756454,2.280672958555601,1.0036196055680515,0.4261358448499189,0.1509528567276142,0.03353321798820393,0.7206925727476777,0.02314993481806016,0.19104291957044023,0.2575845577836525
Recrent,203854050,129375,6781,1502,220789,120204,8936320,True,False,Russian,0.22150125350243327,923.2980356811254,40.474480159790566,0.5444292967493851,0.6965797101449276,1.0490569096277427,0.46755470241645597,0.1514318515977252,0.06280213920825142,0.5405702260162728,0.006672467146171543,0.24689655675510558,0.24598799052333042
iLame,203117655,161025,4911,1243,233263,66490,9831952,True,True,Russian,0.25310527387497456,870.766709679632,42.149642249306574,0.28504306298041265,0.4631578947368421,1.0148064934476102,0.5391486460503989,0.14159367557304198,0.06559516826164986,0.27491775221241566,0.004244453251686994,0.20479435992943604,0.2050490092131049
ixxYjYxxi,203102445,37305,15223,5459,857099,409932,2378245,True,False,Arabic,0.3586021152203902,236.96497720800048,2.7747611419450964,0.47827847191514633,8.780056292722156,0.9973211128349189,0.7781351681387397,0.02289396849487231,0.0,0.4728213327691738,0.09075541125285226,0.183300520781452,0.257984400239515
Wingsofdeath,202858185,144150,7176,1343,473157,6267,2534023,True,False,English,0.1871516164994426,428.7333485502698,5.355564854794498,0.013245075101921772,0.5590010405827264,1.0478566552742359,0.38974099560163633,0.05880874805285321,0.004247715499299566,0.0,0.005241397300802873,0.24542114855082447,0.11724333416756942
mang0,202842615,140325,24391,1403,328671,53694,3077795,True,True,English,0.057521216842277886,617.1600627983606,9.364364364364365,0.16336701443084423,0.599893105291288,1.03030659276735,0.09608368817995144,0.09409769511793788,0.010931661828763761,0.15030225959278537,0.005666749580378666,0.2238477994247394,0.09682164228742608
Kamikatze,202635300,126900,8509,1586,107476,36955,4997073,True,False,German,0.18639088024444705,1885.400461498381,46.494780230004835,0.3438442070787897,0.7498817966903073,1.0068164405450768,0.38801766711625896,0.33161639555337974,0.07283989800874062,0.3351394114934699,0.007226906355338609,0.1949726170875167,0.22163548260245072
Philza,202591425,62925,24611,2991,527540,292543,5158370,True,False,English,0.12153102271342082,384.0304526670963,9.778159002160974,0.5545418356901847,2.8519666269368296,1.0764191661197338,0.24108784839558864,0.050436696707733056,0.011621589360397632,0.5509270631815556,0.02909243407519096,0.2805315088783591,0.1939495234331375
Kurumx,202487955,131190,16413,1543,50286,49439,2485867,True,False,English,0.09401084506184122,4026.7262259873523,49.43457423537366,0.9831563457025813,0.7056940315572833,1.0003052223929347,0.17874520893522633,0.7326483397428906,0.07774147148595204,0.989896021705527,0.006767272762301761,0.18696872636763182,0.3621278401665882
Pieface23,201823125,93360,14072,2149,238155,127444,2037389,True,False,English,0.1527146105741899,847.4444164514707,8.554886523482606,0.5351304822489555,1.3811053984575836,1.005943683377574,0.31172936821778613,0.13722582797537414,0.00958200429901497,0.5310467712068611,0.013792786553545829,0.1938997835822545,0.19954609030580608
CurtisRyan,201233880,162660,7245,1205,65688,33141,3760730,True,True,English,0.1663216011042098,3063.4800876872487,57.25140056022409,0.5045213737668981,0.4444854297307267,1.0266757072385289,0.3425538678083585,0.552249598933961,0.09077461208011688,0.4996982093690283,0.004050225456826161,0.2193845468796629,0.284785176754659
CalebDMTG,200582400,121635,5446,1608,71327,9005,1563033,True,False,English,0.29526257803892764,2812.1524808277372,21.9136231721508,0.1262495268271482,0.7931927487976322,1.0255296461336185,0.6346493963503631,0.5051804418356618,0.03185527553046278,0.11228808952665854,0.007677419488895094,0.21797575552485396,0.25160439637614923
MarkiLokurasY,200552295,71070,26329,2714,923377,417223,7000112,True,False,Spanish,0.10308025371263625,217.19437997697582,7.580990213098225,0.4518446961533588,2.29126213592233,1.0397561010510048,0.19929052956482451,0.019191289912831453,0.007958208782792993,0.44574897113663725,0.02326008163416914,0.23546357237102564,0.15515210890038017
JLBichouu,200256675,90720,16461,2039,212578,150452,4001304,True,False,French,0.1238685377559079,942.0385693721834,18.822756823377773,0.7077496260196258,1.3485449735449735,1.0825967866030397,0.2463831215356071,0.1549416177369598,0.026701816312203558,0.7078360398672227,0.01345409856947748,0.28812532590337103,0.23957366998747362
나나양 (nanayango3o),199960005,122025,6411,1589,147351,63332,4789098,True,False,Korean,0.24785524879114024,1357.031883054747,32.50129283140257,0.4298036660762397,0.7813153042409342,1.031265348781168,0.5272555389235795,0.23266242891464792,0.049508294991176205,0.42317547492562785,0.0075538723372965385,0.22502634669228982,0.24419699279743626
DavyJones,199829100,48375,44526,4111,955846,454965,10940319,True,False,Portuguese,0.09232807797691236,209.05993224850027,11.445692088474503,0.475981486557458,5.09891472868217,1.0048246432807424,0.17493316444192114,0.01766785361857054,0.014401898434203449,0.47046885695079776,0.052464804826765514,0.1925242077012249,0.1537434643289139
Fairlight_Excalibur,199826220,163650,19156,1208,408958,5162,1645770,True,False,English,0.0630611818751305,488.62284146538275,4.024300783943583,0.012622323074741171,0.44289642529789186,1.0108099987252719,0.10863360871603203,0.07002497688574333,0.0020280740383909176,0.0,0.004033696903851901,0.1998816836417172,0.0641003400309559
PG_Esports,199821495,107715,24734,1933,112874,41935,16923320,True,False,Italian,0.0781515323037115,1770.305783439942,149.93107358647697,0.3715204564381523,1.0767302604094138,0.9596970593996501,0.14281842714308715,0.3100612247927753,0.24530116269981392,0.3634842623403946,0.010626728303914847,0.1370512928952796,0.20155718302921088
StreamerHouse,199501650,496545,12609,402,630255,10659,2800864,True,False,English,0.03188198905543659,316.5411619106552,4.444017104187988,0.016912202203869863,0.048575657795365976,0.9994517338690951,0.03800204516899493,0.03779716192378302,0.0027278749018206814,0.000309399126537177,0.0,0.18591957877099652,0.04412600998202205
Peereira7,198252765,133800,14532,1377,377689,361206,6222094,True,True,Spanish,0.09475639966969447,524.9100847522698,16.47412024178623,0.9563582736060622,0.6174887892376681,1.0760419414402533,0.1804341457838131,0.07682092730391382,0.02278589065383645,0.9624505630851014,0.0058497768823901715,0.28006780684275584,0.25473485175863514
Twitch,198083340,12015,130795,9190,1189614,223168,46395022,True,False,English,0.07026262471807027,166.51059923639096,39.00006388626899,0.18759698524059065,45.892634207240945,1.7939430988739593,0.12494734623749133,0.009699126008418525,0.06034381740493325,0.1751175768603062,0.47679411410097833,1.0,0.30781699676868796
Sev7n,197315655,183630,31836,1037,469944,225963,7453572,True,False,Portuguese,0.0325731875863802,419.8705696848986,15.86055359787549,0.4808296307645166,0.33883352393399774,1.036189418252323,0.039567846863871554,0.05714890838798571,0.021762879523532033,0.47543412239009664,0.002951252360396611,0.2310792407934159,0.13799070838654975
Wardiii,196743645,104280,9459,1670,76777,31905,3970743,True,False,English,0.17655143249814992,2562.533636375477,51.717871237479976,0.4155541373067455,0.9608745684695051,1.12975226187441,0.36572794387745317,0.4584313053160631,0.08154845524252873,0.40858170673233607,0.009421617165123335,0.34609101866581,0.2783003411665524
자동 (tranth),196585155,142260,5451,1402,85764,11733,5114165,True,False,Korean,0.257200513667217,2292.1640198684763,59.63067254325824,0.1368056527214216,0.5913116828342472,0.985643588631292,0.5484257684986563,0.40779592103418993,0.09474161671575265,0.1230992297974886,0.005577487088251654,0.1689459675441454,0.22476433177974742
Kubon_,195943620,145845,9545,1323,267984,25721,6142647,True,False,Polish,0.1386066003143007,731.1765627798675,22.9216930861544,0.09597961072302824,0.5442764578833693,1.0154995569256307,0.27976988713191886,0.11545094244515115,0.033536049334556214,0.0812869142597521,0.005088234704059196,0.20564630563458708,0.12012972225167078
KarasMai,195800370,138300,6728,1374,281664,139915,3975842,True,False,English,0.20422116527942924,695.1558239604635,14.11554902294933,0.49674434787548283,0.5960954446854664,1.0303970231160031,0.4284093769912708,0.10870490353811191,0.018853400789154665,0.4917333064639218,0.005627246962761922,0.2239589605948105,0.2128811992233386
Sloot,195525465,207555,21283,937,205002,23506,4415937,True,False,English,0.044025748249776814,953.773450990722,21.54094594199081,0.11466229597760022,0.27086796270867963,1.0053806828072753,0.06551182402039554,0.15713935078083388,0.031233903820888302,0.10042093491713354,0.002244286189676835,0.19320771722314778,0.09162633615867932
LPMassive,195448335,81270,18813,2181,315264,22874,2409670,True,False,German,0.11593047360867485,619.9513265073082,7.643340184734064,0.07255506496142915,1.610188261351052,1.1026712459648067,0.2284006841614874,0.09462044879255777,0.008062166055553256,0.05729647945956564,0.016175667404340434,0.3128017804834552,0.11955953772615995
羅傑 (roger9527),195398655,34620,12707,5401,131484,22369,4197860,True,False,Chinese,0.42504131581018334,1486.1021493109429,31.92677436037845,0.17012716376137021,9.36048526863085,1.0450097180155034,0.9286427404678167,0.25683497690905965,0.04855038960916744,0.15722572028244258,0.09679293442010173,0.24192156150384964,0.2883280538654063
ChicaLive,195344370,92445,14928,2045,1041932,631422,2776587,True,False,English,0.13699088960342978,187.48283957110445,2.6648447307501835,0.6060107569399923,1.327275677429823,1.0332946001990744,0.2761097483204861,0.013626850810929837,0.0,0.6036393681306506,0.013232858980524722,0.22752079645769208,0.18902160378338054
도현_ (d_obby),195270330,129525,16860,1401,195405,153300,5913454,True,False,Korean,0.08309608540925267,999.3108159975436,30.262552135308717,0.784524449220849,0.6489866821077012,1.076079911486832,0.15401953548817354,0.1656676832395391,0.04577560079617911,0.7864655855177612,0.006177412589454323,0.28011448138142797,0.23970338316875586
Valkia,194961090,106335,23519,1008,308459,146451,8091070,True,False,English,0.04285896509205323,632.0486353129589,26.230617359195225,0.47478271018190427,0.5687685146000846,1.8189098581079115,0.06286866006079772,0.0968860579540619,0.03905308060450847,0.4692411205937978,0.0053429968988811475,1.0,0.2788986526853412
caps,194376465,17865,26754,10170,479368,270611,6373471,True,False,English,0.38013007400762505,405.4848571452412,13.295570417716661,0.5645161963251615,34.15617128463476,1.0698421544078127,0.8269033770501051,0.054454722214165946,0.017486235138789646,0.5611423839362161,0.3547134294041722,0.27244674166958405,0.3478578149021722
龜狗 (gueigotv),194262165,134895,9918,1373,165232,25466,6005834,True,True,Chinese,0.13843516838072192,1175.69335842936,36.347886607920984,0.15412268809915755,0.6106972089402869,1.0488704130079647,0.27938153501579505,0.19870097274904122,0.055921792670998734,0.14083460927465016,0.005779132023002372,0.24666730647820617,0.1545475580352823
Alfie,194074230,181755,15588,971,183885,33462,3380440,True,False,English,0.06229150628688735,1055.4108818011257,18.38344617559888,0.18197242841993638,0.320541388132376,1.0996697407962037,0.10689002957541803,0.17617422027910026,0.02596934546034214,0.1693571422692092,0.0027609806850243295,0.30911219140759777,0.13171065161278195
NiceWigg,193912155,130140,13013,1475,184033,111498,2871081,True,False,English,0.11334819027126719,1053.681432134454,15.60090309890074,0.6058587318578733,0.6800368833563855,1.0101880113463206,0.2225509268987734,0.17585032534741585,0.02132995939484442,0.6034836704339829,0.006500391484664027,0.19911710796725057,0.20480539692115518
zEkO,193867860,44970,21313,4440,743040,370683,5338943,True,True,Spanish,0.20832355839159197,260.9117409560724,7.185269972006891,0.4988735465116279,5.923949299533022,0.970956914219089,0.43770270416212775,0.027378768230716347,0.007298417030518281,0.49391394217728635,0.06104667365489466,0.150892427594001,0.19637215547492404
