channel,watch_time_min,stream_time_min,peak_viewers,avg_viewers,followers,followers_gained,views_gained,partnered,mature,language,avg_to_peak_ratio,watch_per_follower,views_per_follower,follower_growth_rate,viewers_per_stream_hr,stickiness,avg_to_peak_ratio_scaled,watch_per_follower_scaled,views_per_follower_scaled,follower_growth_rate_scaled,viewers_per_stream_hr_scaled,stickiness_scaled,engagement_efficiency_score,cluster
MuTeX,133816530,150015,9448,824,200619,114872,1615269,True,True,English,0.0872142252328535,667.0182285825371,8.051425837034378,0.5725878406332401,0.3295670432956704,1.0825497547332643,0.1633485343602201,0.1034352361356274,0.0087425748889928,0.5694090226353836,0.0028548640099611,0.2880675121522055,0.1893096240303984,1
RayNarvaezJr,133649520,82605,6611,1589,528396,29068,2180691,True,True,English,0.2403569807895931,252.93439011650352,4.1270013399041625,0.0550117714744244,1.1541674232794623,1.0182095606221409,0.5102693906320988,0.025884753368649,0.002199308594374,0.0393293759407228,0.0114322164587783,0.2089775676090021,0.1330154354339375,1
Tanovich,133079115,89865,10352,1434,296560,219383,3677360,True,True,Spanish,0.1385239567233384,448.7426321823577,12.400053951982736,0.7397592392770435,0.957436154231347,1.0326904815614868,0.279582671058669,0.0625561283206708,0.0159931238021343,0.7406189398067449,0.0093858513669238,0.2267781858671521,0.2224858167037158,1
Zalae,133078635,95010,5934,1351,170668,23494,1776974,True,False,English,0.2276710481968318,779.7515351442566,10.411875688471184,0.1376590807884313,0.8531733501736659,1.036772980614998,0.4815314031139265,0.1245481643295063,0.0126781970329119,0.1239732749382832,0.0083013274697577,0.2317965826594,0.1638048249239643,1
KheZu,132976365,124635,5322,991,122158,28840,2671995,True,False,English,0.1862081924088688,1088.5604299350025,21.873270682231208,0.236087689713322,0.4770730533156818,1.0766158879184535,0.3876038165222896,0.1823825366210581,0.0317879950700059,0.2247797174161006,0.0043891963568432,0.2807733284184791,0.1852860984007961,1
mandiocaa1,132533775,29685,9540,4355,312944,29691,2567198,True,True,Portuguese,0.4564989517819706,423.5063621606421,8.20337824019633,0.094876399611432,8.802425467407781,1.0251829050031067,0.9999050732366568,0.0578298271670884,0.0089959279701192,0.0801570518277139,0.0909880915910198,0.2175495252785531,0.2425709161785252,1
스피드소닉 (dragon3652),132487740,243375,2379,529,35503,11620,4618003,True,False,Korean,0.2223623371164354,3731.733656310734,130.073599414134,0.327296284821001,0.1304160246533127,1.029067956810099,0.4695053520805901,0.6774015175634981,0.2121924249617914,0.3181917253336451,0.0007833290957157,0.2223252107766697,0.3167332599686517,0
RiotGamesOCE,132387150,40890,50458,3076,149775,65748,8437414,True,False,English,0.0609615918189385,883.9068602904357,56.33392755800367,0.4389784677015523,4.513573000733675,1.0525491653365415,0.1038773172579997,0.1440545903174415,0.0892448921999047,0.4325719209629098,0.046376180051074,0.2511893991090243,0.1778857166497257,1
Videoyun,132320235,123345,8057,1030,375697,85165,8078109,True,False,Turkish,0.1278391460841504,352.1993388288967,21.501659582056817,0.2266853341921814,0.5010336860026754,1.0415197014294502,0.255377910979916,0.0444752994836645,0.0311684009388778,0.2151502202470294,0.0046384307695863,0.2376314715832461,0.1314069556670534,1
AlcastHQ,132082785,28905,12999,4680,81928,24582,41833833,True,False,English,0.3600276944380337,1612.1812445073724,510.61704179279366,0.3000439410213846,9.7145822522055,0.9763991457426848,0.7813645939190864,0.280447332164284,0.846679617154006,0.2902810207363864,0.1004761908227273,0.1575822704727631,0.4094718375448755,0
julien,132054690,80895,15150,1685,511861,177756,4880209,True,False,English,0.1112211221122112,257.9893564854521,9.534246602104869,0.3472739669558727,1.2497682180604488,0.968795795847018,0.2177323881151027,0.0268314579870543,0.0112149096581142,0.338652027343052,0.0124266396134701,0.1482358808651677,0.1258488839303268,1
iGeStarK,131957700,79455,12893,1282,244437,231731,2948954,True,False,Spanish,0.0994338012875203,539.843395230673,12.064270139136056,0.9480193260431112,0.9680951481970927,1.295464391730285,0.1910300643989931,0.0796176687589762,0.015433265176625,0.9539101636320154,0.0094967244033828,0.5497920385570659,0.2998799874878431,1
Ziqoftw,131821710,94515,10569,1293,198304,33547,4933908,True,False,English,0.1223389156968492,664.7455926254639,24.88052686783928,0.1691695578505728,0.8208220917314712,1.0786677080069171,0.2429180030416123,0.1030096121453806,0.0368020495009072,0.1562449805745709,0.007964815199624,0.2832955206383058,0.1383724968500668,1
CyrusTWO,131621775,128085,2727,1027,96691,25277,5787660,True,True,Swedish,0.3766043270993766,1361.2619064856087,59.85727730605744,0.2614204010714544,0.4810867783112776,1.0005966096561592,0.8189163512717011,0.2334546365033193,0.0951194390710326,0.2507244151846062,0.0044309464393747,0.1873269130782471,0.2649954502580469,1
칸데르니아 (jmjdoc),131408250,170865,2395,756,30877,9502,4337476,True,False,Korean,0.3156576200417536,4255.861968455485,140.4759529747061,0.3077371506299187,0.2654727416381354,1.0172969098875515,0.6808511602509731,0.7755613583079252,0.2295364634284183,0.2981600825289214,0.002188166020702,0.2078556950846311,0.3656921542702618,0
CouRageJD,131341275,14010,72100,8717,2115596,120434,2874860,False,False,English,0.1209015256588072,62.08239900245604,1.358888937207293,0.0569267478289805,37.33190578158458,1.0754644190055171,0.2396618217029563,0.0,0.0,0.0412906142010262,0.3877468777573503,0.2793578895357478,0.1580095338661801,1
YoMax,131072925,58380,16952,2051,273980,129000,1715466,True,False,French,0.1209886739027843,478.4032593619973,6.261281845390174,0.4708372873932404,2.1079136690647484,1.094670060427245,0.2398592423599976,0.0681110322876391,0.0057578343616606,0.4652003844730667,0.0213529221671571,0.3029663528912927,0.1838746280901357,1
JeffHoogland,130973670,113655,3375,1070,68914,7290,1965274,True,False,English,0.317037037037037,1900.5379168238676,28.517775778506543,0.1057840206634355,0.5648673617526726,1.076990005414813,0.6839760127679596,0.3344513696801261,0.0428665025741442,0.0913281786592196,0.0053024177726265,0.2812332109607761,0.2398596154024753,1
Call of Duty (callofduty),130938960,3645,170131,19897,968465,50321,5423366,True,True,English,0.1169510553632201,135.20257314409918,5.5999607626501735,0.0519595442272049,327.522633744856,1.805442886834275,0.2307126518082437,0.0038356937456847,0.0046552013631718,0.0362034131359365,1.0,1.0,0.3792344933421728,1
GoBGG,130398315,92730,4198,1400,229586,37272,5971819,True,False,French,0.3334921391138637,567.9715444321517,26.01125068601744,0.1623443938219229,0.9058557101261728,1.004439270693719,0.7212524616719942,0.0848855670618829,0.0386873264513029,0.1492549345648708,0.0088493203886513,0.1920504898805496,0.1991633500032086,1
Wackyjacky101,130390590,130335,5981,1012,209700,72794,9213152,True,False,English,0.1692024745025915,621.7958512160229,43.934916547448736,0.3471340009537434,0.4658763954425135,0.9885637512697212,0.3490800339501658,0.0949658952175289,0.0685717894580125,0.3385086800490425,0.0042727306321623,0.17253556661703,0.171322449320657,1
TaKeTV,130220190,108555,31809,829,227062,13033,2855045,True,False,German,0.0260618064069917,573.500585743101,12.573856479728004,0.0573984198148523,0.4582009119801022,1.4470180964228023,0.0248173356427965,0.0859210574217363,0.016282908004263,0.0417736808158197,0.0041928915628746,0.736088866924513,0.1515127900620005,1
iceiceice,130179570,37545,8409,3107,183960,57797,2582911,True,False,English,0.3694850755143299,707.6515003261578,14.040612089584693,0.3141824309632529,4.965241709948062,1.1159621650028977,0.8027888051339783,0.1110451198050624,0.0187284570399079,0.3047610676314484,0.0510743608948789,0.3291395933261598,0.2695895673052393,1
StarCraft,130159470,14850,56109,6636,342409,22130,4110003,True,False,English,0.1182697962893653,380.12864731943375,12.003197929960953,0.0646303105350618,26.81212121212121,1.3208178834761113,0.2337000522219026,0.049705958484539,0.0153314383410914,0.0491802792007361,0.2783218736848455,0.5809577240800334,0.2011995543355247,1
MadDecentLive,129993915,42510,36968,3069,95371,95352,44291541,False,False,English,0.0830177450768232,1363.0339935619843,464.4130920300721,0.999800778014281,4.331686661961891,0.996403008388803,0.1538420677711519,0.2337865166577999,0.7696429083622442,1.0,0.0444842293909237,0.182171944302451,0.3973212777474285,0
WillerZ,129956310,133770,24663,872,79392,68899,2344895,True,True,English,0.0353566070632121,1636.8942714631198,29.53565850463523,0.8678330310358726,0.391119084996636,1.1140948313996433,0.0458732464549647,0.2850756392678678,0.0445636374632529,0.8717867320052946,0.0034951178449446,0.3268441804327828,0.2629397589115179,1
SoyPan,129903855,132840,13884,954,343191,162018,2167760,True,False,Spanish,0.0687121866897147,378.5176621764557,6.31648265834477,0.4720927996363541,0.4308943089430894,1.0250494044947438,0.1214350724349327,0.0494042498353167,0.0058498717085647,0.4664862273199591,0.0039088529374825,0.2173854202746938,0.1440782824184916,1
murilo_RT,129898080,383955,8185,315,70814,55939,3070308,True,True,Portuguese,0.0384850335980452,1834.355918321236,43.35735871437851,0.789942666704324,0.0492245184982615,1.074018718711456,0.0529602053404985,0.3220566673092837,0.0676088164908717,0.7920146960359951,0.0,0.2775807678210402,0.2520368588329482,1
Multiplayerit,129567630,111795,15237,1053,58786,17650,30889814,True,False,Italian,0.0691080921441228,2204.055897662709,525.4620828088321,0.3002415541115231,0.5651415537367503,1.1006411944736556,0.1223319340510545,0.391294848599049,0.871431031429783,0.2904834077539567,0.0053052698708588,0.3103063472309896,0.3318588064892819,0
Markstrom,129129615,106620,71423,915,93045,35277,1829062,True,False,English,0.0128109992579421,1387.8189585684347,19.657821484228062,0.3791391262292439,0.5149127743387732,1.323628421450778,0.0,0.238428296469186,0.028094135224993,0.3712869835861984,0.0047827986782323,0.5844125674423187,0.2045007969001547,1
Krayn_Live,129103425,137040,4183,918,125775,20572,4621526,True,True,French,0.2194597179058092,1026.463327370304,36.74439276485788,0.1635619161200556,0.4019264448336252,1.026237151311196,0.4629299242170855,0.1707528620600744,0.0565828947954481,0.1505018697075368,0.0036075341578802,0.2188454536355245,0.1772034230955916,1
西門夜說 (westdoor),128928105,109065,5363,1165,272662,16908,5018006,True,True,Chinese,0.2172291627820249,472.84955365984257,18.403759966551995,0.0620108412613418,0.6409022142758906,1.014696752281242,0.4578769519710809,0.0670709227292866,0.0260032150235753,0.0464975289155506,0.0060933193345422,0.2046594610084415,0.1347002331637462,1
Sintica,128908575,94845,8467,1207,160387,110955,7008648,True,False,German,0.1425534427778434,803.7345607811106,43.69835460479964,0.6917954697076446,0.7635616005060889,1.126056279064831,0.2887108387430132,0.1290397552673241,0.0681773653107121,0.6914964638220802,0.0073692013404087,0.3415477455302428,0.2543902283356302,1
FantaBobShow,128845890,65565,8248,1936,348598,86339,3598696,True,True,French,0.2347235693501455,369.61167304459576,10.323340925650747,0.2476749723176839,1.77167696179364,1.015063358990794,0.4975077819409133,0.0477363176618425,0.0125305813685289,0.2366469250307298,0.0178554453110941,0.2051101109439633,0.1695645270428453,1
ops1x,128783415,68235,23490,1457,268942,254190,3050489,True,False,English,0.0620263942103022,478.8520015468019,11.342553413003548,0.9451480244811148,1.2811606946581666,1.2953680754954855,0.106289459811066,0.0681950736576148,0.014229933393374,0.9509694973063668,0.0127531787984571,0.5496736421833194,0.2836851308583664,1
wingz,128746905,92715,3940,1347,85695,32924,3057045,True,False,Spanish,0.3418781725888324,1502.385261683879,35.67355154909855,0.3841997782834471,0.8717036078304482,1.0309063133459615,0.7402497031888017,0.2598845120711853,0.0547974612270126,0.3764698906268899,0.008494076048036,0.2245850037176247,0.2774134411465918,1
ZLOYn,128586435,49230,14155,2603,294277,284221,6731111,True,False,Russian,0.1838926174496644,436.957135623919,22.8733846002236,0.9658281143276573,3.172455819622181,1.0034394055703315,0.3823582451944883,0.0603489160055482,0.0334555036932867,0.9721491757588212,0.0324261079715735,0.1908214093928096,0.2785932263360879,1
HunterGodBr,128369655,89520,51612,1737,258876,254260,14078099,True,False,Portuguese,0.0336549639618693,495.8731400361563,54.38163058761724,0.9821690693613933,1.1642091152815013,0.8255482897850135,0.0420184413116143,0.0713828278862825,0.0859897909811764,0.9888848947904486,0.0115366684255426,0.0,0.199968770565844,1
leplol1,128314530,125385,9307,1444,157981,116243,3163399,False,False,Portuguese,0.1551520361018588,812.2149498990385,20.0239205980466,0.7358036725935397,0.6909917454240938,0.7087010235621102,0.3172509728675375,0.1306279801847308,0.0287045391182748,0.7365678147354553,0.0066143420906348,0.0,0.2032942748327722,1
sacy,128171445,96630,10692,1304,206184,117190,3590048,True,False,Portuguese,0.1219603441825664,621.6362326853684,17.411865130174988,0.5683758196562294,0.8096864327848494,1.0171891279048728,0.2420604087439408,0.0949360015270225,0.024349410228651,0.5650952478602226,0.0078489839753685,0.2077232044829069,0.1903355428030188,1
헤징 (hejin0_0),127710465,125865,3032,1017,123451,72192,5800110,True,False,Korean,0.3354221635883905,1034.5032847040527,46.98309450713239,0.5847826263051737,0.484805148373257,0.9977013344939156,0.7256246289409868,0.1722586019966241,0.0736540735274813,0.5818984093471796,0.004469624290284,0.1837679068429898,0.2902788741575909,1
Naru,127650015,39825,13744,3045,344859,123779,5321664,True,False,Turkish,0.2215512223515716,370.1513227145008,15.431419797656432,0.3589264018047955,4.587570621468927,1.0526349577430816,0.4676678989948182,0.0478373843747604,0.0210473767197684,0.3505859611470013,0.0471458906755496,0.2512948591059861,0.1975965618363141,1
Warcraft,127646610,10005,51972,13741,593564,31688,6635421,True,False,English,0.2643923651196798,215.05113180718507,11.17894784724141,0.0533859870207761,82.4047976011994,0.9284827784783104,0.5647177782316545,0.0187898979365774,0.013957150776497,0.0376643158652209,0.8565874075565757,0.0986812540551588,0.2650663007369474,1
FlexZ,127550640,114750,14278,897,155382,133959,3254805,True,False,Spanish,0.0628239249194565,820.8842723095339,20.947117426728965,0.8621268872842415,0.4690196078431372,1.2391888721300486,0.1080961403524802,0.1322515889222441,0.0302438024413006,0.8659427395101055,0.0043054257912188,0.4806155651905804,0.2702425437013216,1
DizzyKitten,127398990,80100,10080,1584,613135,54653,8960383,True,False,English,0.1571428571428571,207.7829352426464,14.614045846347052,0.0891369763592031,1.1865168539325843,1.004103062459804,0.3217608652076379,0.0174286949625292,0.0196845538575594,0.0742789758673682,0.0117687097165619,0.1916372071582534,0.106093167794985,1
지수소녀 (wltn4765),127291245,134070,9379,980,99600,68129,6213041,True,False,Korean,0.1044887514660411,1278.0245481927711,62.3799297188755,0.6840261044176706,0.4385768628328485,0.9688149885149852,0.2024812599711819,0.2178657708673884,0.0993255045764084,0.6835394065828525,0.003988765552149,0.1482594733809527,0.2259100301551555,1
Staryuuki,127219620,77040,5530,1467,586475,530306,5418113,True,False,Spanish,0.2652802893309222,216.92249456498573,9.238438126092332,0.9042260965940576,1.1425233644859814,1.1256612239784076,0.5667292310525789,0.0191403706472179,0.0107217026586749,0.909058979473326,0.0113110969460655,0.3410621255331572,0.3096705843851701,1
CeMka,127117680,110550,18473,979,86502,22116,4241970,True,False,Russian,0.0529962648189249,1469.5345772352084,49.03898175764722,0.2556703891239509,0.5313432835820896,1.174531096028817,0.0858331201734931,0.2537321675419771,0.0770818927559229,0.2448354947277999,0.0049537060317995,0.4011352341660714,0.1779286025661773,1
Halifax,126885855,160500,12478,793,228316,52433,2955093,True,False,English,0.0635518512582144,555.7466625203665,12.9429956726642,0.2296510100036791,0.2964485981308411,0.996930737410284,0.1097451431265697,0.0825960657436468,0.0168983806782636,0.2181875407107142,0.0025103715944457,0.1828206532412316,0.1021263591824786,1
Bidule,126808620,61395,10100,2052,82570,64920,2486535,False,True,French,0.2031683168316831,1535.7711033062856,30.11426668281458,0.7862419765047838,2.005375030539946,1.0065570991027804,0.426024314219684,0.2661370819492824,0.0455283616904206,0.7882246047423871,0.020286332745665,0.1946538225832049,0.2901424196551073,1
Gabi,126779310,63480,17866,2174,271202,178648,3821231,True,False,Portuguese,0.1216836449121235,467.4718844256311,14.089980899845871,0.6587267055552688,2.054820415879017,0.9186539060176724,0.2414335900120795,0.0660637816468933,0.0188107705797464,0.6576288260717311,0.0208006552069633,0.0865991491039136,0.1818894621035545,1
